datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,anomoly,trading,trend_cnt,dtrend_cnt,profit
2020-09-27 03:00:00,10699.6,10702.67032,10643.67133,10678.29384,108.929604,-21.30616000000009,10829.919524454757,10760.815444119999,10691.71136378524,-0.002782574696165052,18.253724937151812,37.83225289418601,10754.438143044033,10748.545256427013,10762.205003893587,10768.429678674645,BTCUSD,1,SELL,0.0,1.0,0.0
2020-09-27 05:00:00,10678.29384,10712.20692,10674.58387,10676.52608,113.8969,-1.767760000000635,10835.061750238192,10756.409061,10677.756371761809,-0.00016554704585658442,17.32172420136142,18.00616096130666,10740.267685575576,10741.558751410224,10750.844926951791,10761.119558494971,BTCUSD,1,SELL,0.0,2.0,0.0
2020-09-27 07:00:00,10675.22352,10733.327,10641.97335,10720.78986,102.498498,45.56634000000122,10832.328954853207,10753.255004999999,10674.181055146792,0.0041458972392638405,41.18505013673703,25.586833091750083,10736.725316208736,10739.547544530733,10742.585723658643,10719.095336517797,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 09:00:00,10725.4186,10781.01,10668.71072,10781.01,119.807059,55.59139999999934,10835.061698298705,10755.6164765,10676.171254701294,0.005617136497067632,72.65268915223369,43.719821163444045,10744.778837569964,10743.556252357293,10745.167059888438,10751.105457158517,BTCUSD,1,SELL,1.0,0.0,0.0
2020-09-27 11:00:00,10781.01,10808.70103,10745.79436,10763.00676,135.914225,-18.003240000000005,10835.882105546845,10757.155707,10678.429308453155,-0.0016699029126213683,63.24521422060193,59.02765116985754,10748.093598202491,10745.434069657395,10745.27332957165,10755.394354978169,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 13:00:00,10760.93662,10798.31544,10750.6557,10787.33672,139.99983,26.40009999999893,10838.615360766289,10758.751343,10678.88732523371,0.002260517023032982,75.95867517471882,70.61885951585147,10755.229755632121,10749.474218730573,10747.527212116822,10763.733887320182,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 15:00:00,10784.41759,10784.41759,10734.2574,10757.84304,107.63429,-26.574549999999363,10838.111402390456,10758.326848,10678.542293609546,-0.002734102101894842,60.54694621695537,66.5836118707587,10755.704955145224,10750.280169064874,10744.40511440647,10762.756527518482,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 17:00:00,10767.673698,10816.6412928,10761.4189467,10797.5500395,51993.078851,29.8763414999994,10842.127244202207,10760.475017975,10678.822791747794,0.003690981486935696,81.29557826355179,72.60039988507532,10763.3138977467,10754.827596330686,10768.52494303405,10789.035469460092,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 19:00:00,10816.4786188,10961.24288,10814.433248,10942.435469,105457.606707,125.95685020000019,10885.139811893094,10770.407091425,10655.674370956907,0.013418361477369745,94.10923710759376,78.65058719603364,10795.88406688516,10772.858365599914,10812.15056791422,10841.906013755124,BTCUSD,1,SELL,1.0,0.0,0.0
2020-09-27 21:00:00,10947.552229,10960.263492,10882.910832,10917.46955,63103.067846,-30.082679000001008,10910.40211775884,10778.549492425,10646.69686709116,-0.0022815687669101026,86.28953724459704,87.23145087191419,10817.99196826404,10786.744683340077,10826.479942048798,10851.619124932764,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-27 23:00:00,10916.922705,10935.7365,10881.350004,10907.76942,63860.173881,-9.153285000000324,10929.031896796376,10787.546081425,10646.060266053624,-0.0008884961808754976,83.25131120404777,87.88336185207952,10834.316017236695,10798.356967674346,10838.762856358302,10856.772705568394,BTCUSD,1,SELL,0.0,1.0,0.0
2020-09-28 01:00:00,10907.3848995,10937.5463643,10863.753655,10896.273216,146230.361951,-11.111683500001163,10943.158405833597,10794.056469725001,10644.954533616405,-0.001053946371374681,79.65052787843541,83.06379210902674,10845.581457049593,10807.74531945246,10851.403046544303,10861.591550938365,BTCUSD,1,SELL,0.0,2.0,0.0
2020-09-28 03:00:00,10900.4910696,10942.1941144,10875.67575,10908.3884448,190443.617295,7.89737520000017,10957.685470224278,10800.161972464999,10642.63847470572,0.0011118690363061123,83.44519904545884,82.11567937598066,10857.001319573761,10817.388923900911,10861.11917704872,10866.245195789556,BTCUSD,1,SELL,0.0,0.0,0.0
2020-09-28 05:00:00,10907.329158,10947.9963632,10877.228247,10926.4924,168049.243129,19.163241999998718,10974.490938187068,10808.165293465,10641.83964874293,0.0016596360948832878,89.11562904233278,84.07045198874233,10869.63643280796,10827.83711969501,10868.30371360595,10870.146398818053,BTCUSD,1,SELL,1.0,0.0,0.0
2020-09-28 07:00:00,10928.9560341,10998.0493486,10875.0378,10940.2507832,201304.398935,11.294749099999535,10991.95946933705,10816.716392125,10641.473314912948,0.0012591765679532685,83.76791313448541,85.44291374075901,10882.475714338343,10838.596653068482,10876.895350061108,10874.233425528175,BTCUSD,1,BUY,2.0,0.0,0.0
2020-09-28 09:00:00,10937.7545446,10974.494048,10905.864698,10954.2208662,217086.909732,16.46632159999899,11010.025146892094,10824.993726935001,10639.962306977908,0.0012769435798904993,87.6912562002711,86.85826612569643,10895.520544046803,10849.658218693748,10884.459710752377,10878.16155038657,BTCUSD,1,HOLD,3.0,0.0,0.0
2020-09-28 11:00:00,10949.514873,10969.7203195,10911.278396,10939.75939,112802.724158,-9.755483000000822,11023.37534233435,10831.689112435,10640.002882535651,-0.0013201738742206759,82.30090443754273,84.58669125743307,10903.564100059495,10858.274333458534,10889.60924977878,10879.56576129768,BTCUSD,1,HOLD,0.0,0.0,0.0
2020-09-28 13:00:00,10928.7932,10937.52034,10887.514918,10912.9068048,108207.350639,-15.886395199999242,11031.45098063524,10836.585391175,10641.71980171476,-0.0024545864532034,67.72360026457646,79.23858696746343,10905.262796020728,10863.496647327489,10924.935962466427,10880.225203377118,BTCUSD,1,HOLD,0.0,1.0,0.0
2020-09-28 15:00:00,10913.9355479,10940.86013,10886.0910609,10938.002662,37177.37585,24.067114100000254,11042.430645014598,10842.720762275,10643.0108795354,0.0022996491813676023,77.23710411986434,75.75386960732783,10911.21556307047,10870.616166861286,10919.116420277156,10880.60724358784,BTCUSD,1,HOLD,0.0,0.0,0.0
2020-09-28 17:00:00,10936.348448,10942.5014517,10690.636,10743.9268804,47515.226145,-192.42156760000034,11039.72894180482,10844.512611295,10649.29628078518,-0.017743256021891862,17.335252565541985,54.09865231666092,10880.799170786398,10858.514057663411,10915.6529384849,10879.536326484043,BTCUSD,1,HOLD,0.0,0.0,0.0
2020-09-28 19:00:00,10728.8443992,10781.643732,10714.693392,10732.5593148,87451.833502,3.7149156000014045,11034.04262503872,10847.225885035,10660.40914503128,-0.0010580456965634255,13.637441246752813,36.06993264405303,10853.846275276117,10846.485578367072,10909.014638207576,10877.572815259833,BTCUSD,1,HOLD,0.0,0.0,0.0
2020-09-28 21:00:00,10730.494008,10762.9705995,10704.713256,10745.44329,59780.630637,14.949281999999585,11026.44740534515,10850.671745534999,10674.896085724848,0.0012004569294326028,17.82853290190502,16.267075571399932,10834.136525265218,10836.838710531181,10906.192618198414,10876.527550168856,BTCUSD,1,HOLD,1.0,0.0,0.0
