datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,anomoly,trading,trend_cnt,dtrend_cnt,profit
2020-10-16 03:00:00,0.93625559025,0.976530702,0.8513283709999999,0.878891321,603641.5372991799,-0.057364269250000044,1.2876316690007068,1.1177879427625,0.9479442165242931,-0.06356542220737071,7.453727578591816,9.453982627030346,1.0485722205997574,1.1188745678137961,1.0348203609503461,1.0571442604595418,NEARUSD,0,SELL,0.0,1.0,0.0
2020-10-16 05:00:00,0.8778474900000002,0.9297345619999999,0.875633157,0.9213482700000001,280576.31642594,0.043500779999999906,1.2996769617433799,1.1084078218125,0.9171386818816202,0.04830739362825054,18.935173928281014,9.843621156915988,1.025433036364269,1.0997127481556368,1.0180400408737764,1.0468408208500692,NEARUSD,0,SELL,0.0,0.0,0.0
2020-10-16 07:00:00,0.92025711825,0.9462624007499999,0.9083322,0.9235143419999999,165378.74882386002,0.003257223749999927,1.3063538793314067,1.0982976574499999,0.890241435568593,0.002350980699187488,19.520935271084102,15.303278925985643,1.0068974118704879,1.0826501404498918,1.0055722796009725,1.0410808883015836,NEARUSD,0,SELL,1.0,0.0,0.0
2020-10-16 09:00:00,0.9237724694999999,0.9435392275000001,0.87044128925,0.8831476260000002,265527.89586245996,-0.04062484349999973,1.3099244026350363,1.08393645955,0.8579485164649637,-0.04370989616964682,8.60474145632985,15.686950218564988,0.9843925307550913,1.0633616713507448,0.9919838966919237,1.0296964335818686,NEARUSD,0,SELL,0.0,0.0,0.0
2020-10-16 11:00:00,0.883166322,0.9124811070000001,0.8663024649999999,0.8880586335,466667.80440775,0.004892311500000024,1.3065058738073319,1.0692967152250001,0.8320875566426684,0.005560800205332672,10.02696956404688,12.717548763820277,0.9668741431590994,1.0464373276120928,0.9751481122528142,1.0151618178362372,NEARUSD,0,SELL,0.0,0.0,0.0
2020-10-16 13:00:00,0.889320796,0.8992416265000001,0.870467712,0.87083732425,111851.5087254,-0.01848347174999998,1.3003175704600647,1.0536970390375,0.8070765076149353,-0.019392085837989903,5.932042927754662,8.187917982710465,0.9494103475336528,1.0295064130987368,0.9641115175754384,1.0038831055363566,NEARUSD,0,SELL,0.0,0.0,0.0
2020-10-16 15:00:00,0.87064891925,0.87148523,0.811445905,0.8315210640000003,335958.26024162,-0.03912785524999973,1.2945039844511204,1.03633477365,0.7781655628488795,-0.04514765175443136,5.68442926926068,7.2144805870207405,0.9279733654647043,1.0104396469251633,0.9518922413565288,0.98999941280871,NEARUSD,0,SELL,0.0,1.0,0.0
2020-10-16 17:00:00,0.8316574020000003,0.84138901275,0.8156483395000002,0.8188332885,94095.84261242999,-0.012824113500000234,1.2928930371173997,1.020986051475,0.7490790658326002,-0.015258513643618521,2.0917920994126615,4.569421432142668,0.9081277708399126,0.9920068488111651,0.9348918770695668,0.9829185369449055,NEARUSD,0,SELL,0.0,2.0,0.0
2020-10-16 19:00:00,0.8168481177500001,0.8189149874999999,0.7199330765,0.7608381770000001,732246.11930521,-0.05600994074999999,1.2943510154823732,1.0030982548499998,0.7118454942176264,-0.07082651904179382,9.454986318006195,5.743735895559847,0.8813456979151655,0.9697895030015475,0.8692092696332446,0.9569850039086377,NEARUSD,0,SELL,0.0,3.0,0.0
2020-10-16 21:00:00,0.76086954625,0.8635224499999999,0.751282616,0.8436545565,359782.9014465,0.08278501024999996,1.2825182954801169,0.9889827259875,0.6954471564948832,0.10884887483767769,28.59753151427839,13.381436643899084,0.8744923136466111,0.9576773696798728,0.8547839289012795,0.9470220501788119,NEARUSD,0,SELL,0.0,0.0,0.0
